what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.junitShortcut.rerunLast,1233356506434
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233356514057
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233356516339
activated,view,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.ResultView,1233356526235
executed,command,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.junitShortcut.rerunLast,1233356526339
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233356528040
activated,view,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.ResultView,1233356528946
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233356530446
activated,view,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.ResultView,1233356531962
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233356532285
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233356550883
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233356555897
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233356559865
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233356600377
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233356606393
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233356606837
activated,view,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.ResultView,1233356616756
executed,command,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.junitShortcut.rerunLast,1233356616842
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233356634747
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233356636422
activated,view,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.ResultView,1233356638281
executed,command,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.junitShortcut.rerunLast,1233356638363
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233356644198
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233433074844
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233444413257
