what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233121174258
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233121180510
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233121327549
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233121341766
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233121372665
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233121432754
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233121461650
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233121483309
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233121489147
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233121837523
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233121868820
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233121891519
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233121901803
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233121913066
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233121942718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233123064927
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233123113366
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233123141094
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233123147920
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233123202511
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233123500537
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233123524688
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233123557674
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.smartEnter,1233123561796
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233123628049
